CLASE_VIV,SEXO,EDAD,ENT_PAIS_NAC,DHSERSAL1,RELIGION,HLENGUA,HESPANOL,ASISTEN,NIVACAD,SITUA_CONYUGAL,HIJOS_NAC_VIVOS,ZIP_CODE
1,2,39,11,3,1,1,1,1,7,6,24,7187
3,2,25,2,3,1,1,1,1,3,9,24,7706
1,1,33,7,3,2,1,1,1,8,7,3,217
1,2,49,24,1,1,1,1,1,4,6,24,1419
1,1,17,12,2,1,1,1,2,8,3,1,148
1,2,26,2,2,2,1,1,1,4,3,24,15412
3,2,11,8,3,1,1,1,2,3,2,24,2239
1,1,23,21,3,6,1,1,1,7,3,2,2142
1,2,29,8,1,1,1,1,1,4,6,24,1616
1,1,12,11,1,1,1,1,1,3,2,24,15411
1,2,32,36,1,3,2,2,1,4,1,24,1689
1,1,11,19,3,2,1,1,2,3,2,24,164
1,1,46,6,1,2,1,1,1,8,7,3,2339
1,2,14,4,3,1,1,1,2,3,3,24,377
1,1,48,14,1,1,1,1,1,8,3,2,414
1,2,14,16,3,3,1,1,1,7,3,24,5
1,2,62,19,1,2,1,1,1,7,1,24,512
3,1,39,11,1,1,1,1,1,5,1,3,15410
1,1,16,16,5,1,1,1,2,7,3,1,296
1,1,3,29,7,1,3,1,3,10,2,24,1093
1,1,38,12,5,1,1,1,1,16,3,3,348
1,2,51,20,3,1,1,1,1,8,1,24,1464
1,2,14,18,1,3,1,1,2,7,3,24,15409
1,1,55,7,2,1,1,1,1,3,6,5,782
1,1,6,30,1,1,1,1,2,2,2,24,2745
1,2,20,8,2,1,1,1,1,7,3,24,1614
1,2,42,12,7,1,1,1,1,3,1,24,188
3,2,4,7,3,1,1,1,1,9,2,24,628
1,1,22,2,1,1,1,1,1,7,3,2,7186
1,1,16,11,3,1,1,1,1,3,3,1,15408
1,1,50,9,3,1,1,1,1,9,1,3,973
1,2,8,1,1,2,1,1,2,3,2,24,15407
1,1,25,19,1,1,1,1,1,3,1,4,146
1,1,43,12,3,1,1,1,1,3,1,4,39
1,1,5,8,1,1,1,1,1,9,2,24,1876
1,2,17,1,1,1,1,1,2,7,3,24,15438
3,2,32,4,3,1,1,1,1,6,1,24,342
4,1,5,30,1,1,1,1,2,9,2,24,2825
1,1,67,4,3,1,1,1,1,9,9,5,299
1,1,60,14,8,1,1,1,1,5,6,3,904
1,1,43,15,1,1,1,1,1,8,1,4,2283
1,2,40,16,3,9,1,1,1,7,7,24,45
3,2,45,2,3,2,1,1,1,8,1,24,7185
1,2,37,15,1,1,1,1,1,4,8,24,1479
1,1,69,28,1,1,1,1,1,8,3,3,918
1,1,57,16,5,1,2,2,1,8,6,7,327
1,1,39,8,2,1,1,1,1,3,1,1,1231
1,2,40,12,3,1,1,1,1,9,6,24,90
1,2,14,31,1,1,1,1,2,7,3,24,15437
1,2,35,19,3,1,1,1,1,3,1,24,125
3,2,28,7,2,1,1,1,1,7,3,24,832
1,2,39,8,2,1,1,1,1,3,6,24,1636
1,2,49,19,3,1,1,1,1,3,6,24,187
1,1,85,8,1,1,1,1,1,3,4,9,1767
2,2,51,17,1,2,1,1,1,3,6,24,15432
1,2,28,29,2,1,1,1,1,4,5,24,1295
1,2,14,21,3,3,1,1,2,3,3,24,1962
4,2,22,2,1,1,1,1,1,7,3,24,15431
1,1,63,8,3,1,1,1,1,3,6,1,2032
1,1,67,9,1,1,1,1,1,3,4,4,1088
1,2,48,2,1,8,1,1,1,7,1,24,15430
1,2,33,26,2,1,1,1,1,7,3,24,3558
1,1,7,9,3,3,1,1,2,2,2,24,1240
4,1,22,13,1,1,1,1,1,4,3,1,2615
1,1,42,24,3,1,1,1,1,7,1,3,1427
1,2,14,26,1,1,1,1,2,3,3,24,15429
1,2,42,8,2,1,1,1,1,7,1,24,1670
1,2,20,20,1,7,1,1,2,6,3,24,1020
1,2,21,1,1,1,1,1,2,4,3,24,4853
1,1,15,2,3,2,1,1,2,7,3,1,15428
1,2,34,7,1,3,1,1,1,4,7,24,849
1,2,16,16,1,9,2,2,1,7,3,24,94
1,2,18,19,2,1,1,1,1,8,3,24,172
1,2,44,14,3,3,1,1,1,9,7,24,591
4,1,31,29,9,1,1,1,1,4,1,4,1091
1,2,16,27,8,1,1,1,2,7,3,24,1221
3,2,40,12,1,1,1,1,1,3,7,24,39
3,2,28,2,1,1,1,1,1,8,7,24,15427
3,2,81,4,3,1,2,2,1,9,6,24,520
1,1,50,11,1,1,1,1,1,4,8,3,15426
1,2,62,2,3,1,1,1,1,3,6,24,5390
1,1,30,18,2,1,1,1,1,8,7,3,10075
1,1,26,11,1,1,2,2,1,8,5,2,3666
1,2,19,15,1,1,1,1,2,7,3,24,2402
2,2,23,2,2,1,1,1,2,4,3,24,7526
1,2,24,11,3,3,1,1,1,4,1,24,7244
3,1,12,14,3,1,1,1,2,3,2,24,866
1,2,12,14,3,6,1,1,2,3,2,24,1027
1,1,59,16,3,1,1,1,1,9,9,7,313
2,1,17,28,5,1,1,1,2,8,3,1,913
1,1,17,9,3,1,1,1,2,7,3,1,1239
1,1,22,17,2,8,1,1,1,8,1,1,15425
3,2,41,7,1,1,1,1,1,4,3,24,480
1,1,35,19,3,1,2,2,1,3,1,3,230
1,2,51,17,2,3,1,1,1,8,7,24,7172
1,2,17,26,3,1,1,1,1,3,3,24,8352
1,1,46,22,5,1,1,1,1,12,6,4,359
1,2,17,2,2,1,1,1,2,7,3,24,3190
1,1,38,8,2,1,1,1,1,4,6,2,1967
1,1,32,11,1,1,1,1,1,8,3,3,15424
1,2,7,15,5,1,1,1,2,2,2,24,2546
1,1,63,7,2,1,1,1,1,4,1,4,698
1,1,14,3,2,1,1,1,2,7,3,1,336
1,1,38,17,1,1,1,1,1,12,7,3,7370
1,1,75,21,2,1,1,1,1,3,8,5,2050
1,1,20,35,3,1,1,1,1,7,1,1,15454
1,1,5,12,7,1,1,1,1,2,2,24,607
1,1,33,12,1,1,1,1,1,7,6,3,26
1,1,17,12,1,1,1,1,2,8,3,1,308
3,1,17,29,10,1,1,1,2,5,3,1,1012
1,2,48,12,2,1,1,1,1,3,6,24,248
1,2,28,25,1,1,1,1,1,4,3,24,457
3,2,15,22,2,1,1,1,2,7,3,24,1097
1,2,39,4,3,1,1,1,1,3,6,24,369
1,1,26,16,3,1,1,1,1,3,1,3,1
1,1,51,17,5,1,1,1,1,3,7,2,8582
1,2,7,26,1,1,1,1,2,2,2,24,15453
1,1,44,25,1,1,1,1,1,7,7,3,729
1,2,17,26,1,1,1,1,2,8,3,24,4599
1,1,25,7,5,3,1,1,2,4,3,1,628
1,2,18,2,3,1,1,1,1,7,3,24,2913
3,2,3,2,3,1,3,1,3,10,2,24,8386
1,1,18,9,2,6,1,1,2,8,3,1,1330
1,1,18,6,5,1,1,1,2,8,3,1,2532
3,1,6,18,3,1,1,1,2,2,2,24,5062
3,1,8,31,1,1,1,1,2,3,2,24,15445
1,2,58,19,5,1,1,1,1,7,6,24,210
1,1,7,14,3,1,1,1,2,2,2,24,626
1,1,4,14,5,2,1,1,2,2,2,24,941
1,1,43,4,1,1,1,1,1,4,6,3,1116
3,1,41,2,1,1,1,1,1,8,3,1,15444
1,1,30,3,2,1,1,1,1,7,6,1,282
3,2,36,7,5,1,1,1,1,4,3,24,79
1,2,18,16,1,1,1,1,2,8,3,24,311
1,1,5,26,1,1,1,1,1,9,2,24,3597
1,2,70,29,1,1,1,1,1,8,7,24,1112
1,2,34,2,2,8,1,1,1,9,3,24,3904
3,1,58,22,3,1,1,1,1,3,6,4,388
1,1,30,22,1,2,1,1,1,8,9,3,671
1,2,53,21,1,1,2,2,1,8,1,24,2828
1,1,41,8,1,1,1,1,1,8,1,4,1252
1,2,19,8,1,1,1,1,2,8,3,24,1358
1,1,48,4,3,1,2,2,1,3,6,6,525
1,1,14,1,1,1,1,1,2,3,3,1,8759
1,2,42,11,3,1,1,1,1,8,7,24,15443
1,2,45,2,7,1,1,1,1,12,8,24,2928
1,2,14,12,3,1,1,1,2,3,3,24,109
3,1,49,4,3,1,1,1,1,9,6,9,703
1,1,74,4,2,1,2,2,1,9,4,7,784
1,2,37,2,1,1,1,1,1,8,1,24,6673
3,1,23,25,2,5,1,1,1,7,7,2,51
1,1,63,4,2,1,1,1,1,3,6,4,553
1,2,45,13,3,21,2,2,1,7,6,24,2638
1,2,63,5,1,1,1,1,1,8,6,24,7159
1,1,35,14,1,1,1,1,1,8,3,1,1123
1,2,37,15,7,1,1,1,1,4,1,24,1921
1,1,36,16,2,1,2,2,1,7,7,4,313
1,2,22,1,2,1,1,1,1,7,3,24,3903
1,1,30,12,3,1,1,1,1,9,4,8,148
2,2,31,25,3,1,1,1,1,7,1,24,27
3,2,14,2,3,1,1,1,2,3,3,24,8523
4,2,63,7,1,1,1,1,1,4,6,24,894
1,1,43,2,2,1,1,1,1,7,7,5,15442
1,1,38,12,1,1,1,1,1,4,3,2,55
1,1,19,5,5,1,1,1,2,8,3,1,7180
1,2,13,28,10,1,2,2,2,3,3,24,1288
3,2,11,2,1,1,1,1,2,3,2,24,7158
3,2,1,17,10,1,3,1,3,10,2,24,2682
1,2,63,4,1,1,2,2,1,3,6,24,504
1,2,42,8,2,1,1,1,1,1,7,24,1765
1,2,41,16,2,1,1,1,1,3,3,24,150
1,2,7,24,1,2,1,1,2,2,2,24,862
1,1,66,7,1,1,1,1,1,8,1,4,972
1,2,19,27,3,1,1,1,2,5,3,24,1315
1,1,58,29,3,1,1,1,1,3,5,5,1161
1,2,30,35,1,1,1,1,1,4,1,24,7460
1,2,13,17,2,1,1,1,2,3,3,24,6779
1,2,53,22,5,1,1,1,1,8,1,24,800
1,2,14,24,3,1,1,1,1,3,3,24,1456
1,2,23,2,2,3,1,1,2,8,3,24,15441
6,1,40,2,2,1,1,1,1,7,1,5,7157
1,1,73,15,2,1,1,1,1,1,4,6,1571
1,2,4,17,1,1,1,1,2,9,2,24,15440
3,2,13,19,1,1,1,1,2,3,3,24,440
1,2,18,4,1,3,1,1,2,8,3,24,203
1,2,42,20,1,1,1,1,1,3,1,24,1869
1,1,9,15,1,1,1,1,2,3,2,24,1764
1,2,12,20,1,1,1,1,2,3,2,24,1214
4,2,8,2,1,6,1,1,2,3,2,24,15439
1,1,46,14,1,1,1,1,1,3,7,4,595
1,2,11,7,1,1,1,1,2,3,2,24,398
1,1,35,8,1,1,1,1,1,4,6,2,1655
1,1,25,5,9,1,1,1,1,3,3,1,8524
1,1,71,17,2,1,1,1,1,3,6,7,15470
1,1,40,21,2,1,1,1,1,7,6,3,2063
1,1,41,19,3,1,1,1,1,9,6,11,331
1,1,14,20,3,1,1,1,2,7,3,1,1321
1,2,47,28,1,1,1,1,1,4,3,24,686
1,2,47,12,1,1,1,1,1,7,6,24,557
1,2,27,2,7,1,1,1,1,8,7,24,7156
3,2,46,14,3,1,1,1,1,3,1,24,1272
3,2,29,15,1,1,1,1,1,7,7,24,2121
1,2,38,8,3,1,1,1,1,8,5,24,2012
1,1,46,27,3,1,1,1,1,7,3,3,1635
1,1,58,28,5,1,1,1,1,4,7,4,1438
3,2,11,2,1,1,1,1,2,3,2,24,7277
1,2,58,7,5,3,1,1,1,16,8,24,715
3,2,26,7,2,3,1,1,1,7,1,24,529
1,2,44,35,8,3,1,1,1,4,7,24,7875
3,2,4,6,2,6,1,1,1,9,2,24,2539
1,2,18,11,5,1,1,1,2,8,3,24,15469
1,2,2,8,1,1,3,1,3,10,2,24,2362
1,2,26,30,1,1,1,1,2,4,1,24,3902
2,1,30,12,1,1,1,1,1,7,7,1,223
1,1,20,11,3,8,1,1,1,7,1,2,7155
1,1,52,15,7,1,1,1,1,16,7,2,2002
1,2,77,19,3,1,1,1,1,3,6,24,92
1,2,64,22,3,1,1,1,1,3,3,24,968
1,1,74,28,2,1,1,1,1,9,4,1,937
1,1,37,2,1,1,1,1,1,8,3,3,15468
1,2,14,2,3,1,1,1,2,7,3,24,15467
1,1,44,21,1,1,1,1,1,8,6,3,2574
1,2,40,2,4,3,1,1,1,7,7,24,7154
3,2,28,2,2,1,1,1,1,7,3,24,9056
1,1,77,16,1,1,2,3,1,9,4,10,34
3,2,43,4,2,1,1,1,1,4,5,24,709
1,2,44,14,2,3,2,2,1,3,3,24,572
1,1,10,7,2,1,1,1,2,3,2,24,233
1,2,27,3,2,1,1,1,1,8,3,24,392
4,1,27,7,3,1,2,2,1,8,5,3,1003
1,1,12,2,3,1,1,1,2,3,2,24,3810
1,2,14,34,9,1,1,1,2,7,3,24,2969
3,2,78,11,3,1,1,1,1,3,6,24,4748
1,2,17,1,3,1,1,1,1,7,3,24,3762
3,1,41,17,3,1,1,1,1,3,3,1,3633
1,2,56,28,1,6,2,2,1,8,6,24,680
1,1,16,21,1,1,1,1,2,7,3,1,1572
1,1,6,3,1,1,1,1,2,2,2,24,221
1,1,6,25,2,1,1,1,2,2,2,24,101
1,2,21,1,7,1,1,1,2,8,3,24,5372
1,2,16,14,2,1,1,1,1,3,3,24,474
1,2,76,12,1,1,1,1,1,9,6,24,223
1,1,26,4,2,8,1,1,1,8,9,4,510
1,2,15,29,1,1,1,1,1,7,3,24,399
1,2,23,13,1,10,1,1,1,3,6,24,2189
3,2,16,14,3,1,1,1,2,8,3,24,1068
1,2,63,24,3,1,1,1,1,9,3,24,1781
1,2,15,9,2,1,1,1,2,7,3,24,1376
1,1,70,8,1,1,1,1,1,7,8,6,2043
3,2,5,4,3,1,1,1,2,2,2,24,538
1,2,59,5,2,3,1,1,1,3,7,24,7153
1,2,50,21,2,2,2,2,1,3,6,24,2181
3,2,4,8,2,1,1,1,1,9,2,24,2185
1,1,4,9,2,1,1,1,1,9,2,24,1004
1,1,14,3,3,1,1,1,2,7,3,1,629
1,2,58,17,1,1,1,1,1,7,6,24,15466
3,1,65,28,5,1,1,1,1,3,4,4,1014
1,1,32,12,7,4,1,1,1,12,1,1,153
3,1,45,5,1,1,1,1,1,7,7,4,4271
1,2,48,16,2,1,1,1,1,3,3,24,65
1,1,71,18,1,1,1,1,1,3,7,3,4341
4,1,45,21,8,2,1,1,1,8,7,3,2334
1,1,70,8,1,1,1,1,1,3,6,9,1570
1,1,35,18,1,1,1,1,1,4,1,2,15465
1,2,49,14,3,1,1,1,1,3,9,24,181
1,2,40,14,3,1,1,1,1,9,1,24,91
1,1,53,13,2,6,1,1,1,3,6,4,2320
1,1,3,16,2,1,3,1,3,10,2,24,522
4,2,33,8,1,1,1,1,1,8,7,24,2424
1,1,9,6,5,1,1,1,2,3,2,24,3572
1,2,21,17,1,1,1,1,1,8,3,24,2902
1,1,61,22,5,1,1,1,1,3,6,4,598
1,2,12,16,1,9,1,1,2,3,2,24,133
1,2,35,24,3,1,1,1,1,3,1,24,2023
3,2,44,8,2,2,1,1,1,3,7,24,1887
1,2,14,13,1,1,1,1,2,3,3,24,2692
1,1,62,17,5,1,1,1,1,4,5,4,15464
1,2,10,14,3,1,1,1,2,3,2,24,501
3,2,5,2,1,1,1,1,1,9,2,24,3737
1,1,36,7,1,8,1,1,1,4,7,1,814
3,2,47,12,5,2,1,1,1,12,9,24,48
1,1,12,8,2,1,1,1,2,3,2,24,1346
1,1,39,16,2,7,1,1,1,3,3,1,1
3,2,62,14,2,9,1,1,1,9,7,24,407
1,2,38,21,3,7,2,2,1,2,7,24,2234
1,2,7,20,1,1,1,1,2,2,2,24,1107
1,2,31,8,1,7,2,2,1,7,6,24,1745
1,1,55,2,1,1,1,1,1,7,6,3,5565
1,2,14,16,1,1,1,1,2,2,3,24,195
3,2,46,11,1,1,1,1,1,8,6,24,7152
1,2,31,2,2,1,1,1,1,4,3,24,10177
1,1,5,19,3,1,1,1,1,9,2,24,123
1,2,32,16,3,3,1,1,2,4,7,24,40
1,1,26,36,3,1,1,1,1,7,1,2,1167
1,2,1,19,1,3,3,1,3,10,2,24,176
3,2,32,9,1,1,1,1,1,4,6,24,882
1,1,16,11,2,8,1,1,2,7,3,1,15463
1,1,38,2,2,1,1,1,1,4,5,2,3800
4,2,60,18,5,1,1,1,1,12,6,24,15462
1,1,21,24,1,1,1,1,2,4,3,1,1312
1,2,65,18,3,1,1,1,1,8,1,24,15461
1,2,56,6,1,1,1,1,1,3,3,24,2533
1,1,34,4,3,15,1,1,1,3,1,5,606
1,2,12,29,1,1,1,1,2,3,2,24,1356
1,2,44,15,1,1,1,1,1,8,9,24,2900
1,1,19,7,1,3,1,1,2,4,3,1,189
2,1,17,15,2,1,1,1,1,7,3,1,2265
1,1,47,8,1,1,1,1,1,7,6,5,1710
1,2,30,30,1,1,1,1,1,7,3,24,4591
1,2,51,28,2,6,1,1,1,8,6,24,1841
1,1,29,6,2,6,1,1,1,8,5,3,3004
1,1,34,8,1,1,1,1,1,8,6,3,1883
1,2,38,34,3,2,1,1,1,3,6,24,2386
1,2,73,22,1,1,1,1,1,3,8,24,987
1,1,12,19,3,1,1,1,2,3,2,24,573
1,1,59,14,1,1,1,1,1,9,7,3,953
6,1,8,7,3,1,1,1,2,3,2,24,690
1,2,71,25,1,1,1,1,1,8,1,24,101
1,1,8,15,3,1,1,1,2,3,2,24,1624
1,2,13,1,1,1,1,1,2,7,3,24,8768
3,1,10,8,1,1,1,1,2,3,2,24,1718
1,1,61,29,1,1,1,1,1,7,5,3,1196
3,2,13,16,2,1,1,1,2,3,3,24,57
4,1,73,7,5,1,1,1,1,7,6,4,283
1,1,6,4,1,2,1,1,2,2,2,24,124
1,1,19,15,1,1,1,1,2,8,3,1,1867
1,2,18,2,3,1,1,1,2,8,3,24,3102
1,1,2,15,2,1,3,1,3,10,2,24,2220
1,2,59,20,3,1,1,1,1,3,1,24,2157
1,2,2,24,2,3,3,1,3,10,2,24,1335
1,1,30,13,3,1,1,1,2,8,1,4,3372
1,1,24,4,2,1,1,1,1,8,3,1,610
1,2,14,35,1,1,1,1,2,3,3,24,5184
3,2,3,7,1,1,3,1,3,10,2,24,586
1,1,12,19,5,7,1,1,2,3,2,24,734
1,2,51,35,1,1,1,1,1,7,6,24,15460
1,1,37,14,2,1,1,1,1,3,1,1,697
1,2,50,12,1,1,1,1,1,7,6,24,36
1,1,66,5,1,1,1,1,1,3,6,9,15459
1,2,52,7,1,1,1,1,1,7,9,24,732
1,2,54,2,1,1,1,1,1,14,5,24,4468
1,1,48,11,1,1,1,1,1,7,6,4,4893
3,2,69,25,2,1,1,1,1,9,3,24,28
1,1,28,12,1,1,1,1,1,4,6,4,220
1,1,22,8,1,1,1,1,1,7,3,1,2085
1,2,32,12,1,1,1,1,1,8,7,24,470
1,1,2,20,3,1,3,1,3,10,2,24,1757
1,2,2,1,1,1,3,1,3,10,2,24,3807
3,2,21,18,2,1,1,1,1,7,7,24,15458
1,2,39,1,1,1,1,1,1,3,1,24,15457
3,1,38,17,3,1,1,1,1,7,6,5,15456
1,1,70,15,1,1,1,1,1,12,8,3,1567
1,2,56,5,1,1,1,1,1,3,3,24,7151
1,1,23,15,2,8,1,1,2,4,3,1,1593
1,2,89,19,1,1,1,1,1,9,4,24,277
3,2,27,2,1,1,1,1,1,8,1,24,3276
7,1,4,5,3,1,1,1,2,2,2,24,7838
1,2,9,28,3,6,2,2,2,3,2,24,1596
3,2,29,21,3,1,2,2,1,3,8,24,1537
3,1,53,28,2,1,2,2,1,3,1,5,884
1,1,6,17,3,1,2,2,2,2,2,24,9025
3,1,33,17,2,1,1,1,1,3,7,4,9559
3,1,27,19,3,1,1,1,1,7,6,2,238
1,1,4,17,3,1,1,1,1,9,2,24,3136
1,1,66,7,2,1,1,1,1,7,6,4,621
1,1,61,7,1,4,1,1,1,4,5,4,259
1,2,15,11,1,1,1,1,2,7,3,24,15455
3,2,28,4,1,1,1,1,1,4,6,24,454
4,1,36,7,1,8,1,1,1,4,9,1,782
3,1,20,7,2,1,1,1,2,4,3,1,438
1,1,47,8,1,1,1,1,1,7,6,4,1585
1,2,64,14,2,1,1,1,1,3,3,24,847
1,1,31,4,5,1,1,1,1,12,6,1,707
1,1,9,8,2,1,1,1,2,3,2,24,1511
1,2,38,19,1,1,1,1,1,4,6,24,315
1,2,57,15,1,1,1,1,1,7,1,24,2153
1,2,16,24,2,1,1,1,1,7,3,24,2105
3,2,9,14,3,1,1,1,2,3,2,24,1018
3,1,43,28,2,1,1,1,1,3,6,3,1025
1,1,79,16,3,1,1,1,1,9,4,13,107
1,2,8,2,1,1,1,1,2,3,2,24,2897
1,1,35,13,1,1,1,1,1,4,3,1,1673
1,1,19,14,2,3,1,1,2,7,3,1,833
1,1,3,3,3,1,3,1,3,10,2,24,914
1,2,6,14,3,1,1,1,2,9,2,24,916
1,1,30,11,3,1,1,1,1,3,6,3,7140
1,2,13,8,3,1,1,1,2,3,3,24,2010
1,2,26,1,1,1,1,1,1,8,7,24,15480
1,1,87,16,1,2,1,1,1,15,4,4,168
1,1,14,31,3,1,1,1,2,7,3,1,15479
4,1,34,40,2,2,1,1,1,4,7,1,15478
1,2,31,5,2,1,1,1,1,7,3,24,7880
1,2,49,20,1,1,1,1,1,7,7,24,1597
1,2,27,16,3,9,2,2,1,8,1,24,78
1,1,10,6,9,1,1,1,1,3,2,24,2523
1,1,71,17,1,1,1,1,1,7,6,3,9824
1,1,81,14,2,6,1,1,1,9,4,10,711
1,2,11,16,3,24,2,2,2,3,2,24,3
1,1,5,19,2,1,1,1,2,2,2,24,1273
3,1,55,2,1,1,1,1,1,7,8,3,7139
1,1,57,11,10,1,2,2,1,7,7,7,15477
1,1,16,1,1,11,1,1,2,8,3,1,3903
1,2,26,30,2,1,1,1,1,5,3,24,3344
1,1,26,16,3,23,2,2,1,3,3,1,105
1,1,23,19,3,1,1,1,1,7,1,2,393
1,2,49,17,2,1,1,1,1,3,6,24,5233
1,2,36,22,1,7,1,1,1,7,6,24,598
1,1,32,7,1,1,1,1,1,7,1,4,496
1,2,39,16,3,1,1,1,1,8,7,24,89
1,1,51,14,2,1,1,1,1,7,7,5,488
1,1,9,7,1,3,1,1,2,3,2,24,500
3,2,24,14,2,1,1,1,1,7,3,24,940
1,2,20,9,1,8,1,1,2,4,3,24,1182
1,1,47,9,5,1,1,1,1,8,7,2,1442
3,1,4,19,2,1,1,1,1,9,2,24,196
1,1,2,8,2,1,3,1,3,10,2,24,1633
1,1,49,28,3,3,2,2,1,9,7,12,1217
3,2,48,7,2,1,1,1,1,3,7,24,735
1,2,5,34,1,1,1,1,1,9,2,24,2989
1,1,11,23,6,19,4,1,4,11,2,24,15476
1,2,12,8,3,1,1,1,2,3,2,24,2182
1,1,39,7,2,3,1,1,1,4,7,2,453
1,1,34,7,3,1,1,1,1,7,5,2,391
1,2,39,8,1,2,1,1,1,3,1,24,1949
1,1,12,11,3,1,1,1,2,3,2,24,9083
1,2,11,17,1,3,1,1,2,3,2,24,7669
3,2,19,22,2,1,1,1,1,7,1,24,1347
1,2,9,25,4,9,1,1,2,3,2,24,298
1,1,25,14,3,1,1,1,1,8,1,3,1036
4,1,31,7,2,3,1,1,1,4,3,1,774
1,2,53,9,3,1,1,1,1,7,1,24,1508
1,1,29,14,3,8,1,1,1,3,1,3,719
1,1,78,11,2,1,1,1,1,3,6,16,7138
1,1,7,12,3,1,1,1,2,2,2,24,129
1,1,23,20,3,2,1,1,2,4,3,1,1757
1,1,2,20,2,1,3,1,3,10,2,24,2133
1,2,15,17,3,1,1,1,1,3,3,24,15475
3,2,28,28,2,3,2,2,1,4,3,24,468
1,2,22,24,1,1,1,1,2,4,3,24,1561
3,2,6,14,7,5,1,1,2,2,2,24,1070
1,1,4,2,1,1,1,1,1,9,2,24,7137
1,1,50,15,1,1,1,1,1,7,6,3,1795
1,2,27,2,1,1,1,1,2,4,3,24,3907
3,1,14,7,3,3,1,1,2,7,3,1,570
3,1,30,7,1,1,1,1,1,8,5,4,666
1,1,63,8,1,1,1,1,1,9,4,5,2116
1,1,44,7,1,7,1,1,1,3,3,1,301
1,2,2,13,1,1,3,1,3,10,2,24,2636
1,2,72,29,1,1,1,1,1,8,6,24,1405
1,1,40,7,2,3,1,1,1,8,5,2,496
1,2,44,2,5,2,1,1,2,4,6,24,4365
1,2,17,4,3,1,1,1,1,3,3,24,499
1,2,18,8,1,1,1,1,2,7,3,24,1565
3,1,22,19,3,1,2,2,2,7,1,2,142
1,2,33,24,1,1,1,1,1,4,3,24,1481
1,2,27,16,2,1,1,1,1,3,1,24,127
1,1,53,12,1,1,1,1,1,7,6,6,121
3,2,43,5,1,1,1,1,1,8,1,24,7800
1,2,28,2,2,8,1,1,1,5,1,24,15474
3,2,9,7,1,1,1,1,2,3,2,24,622
1,1,14,7,1,1,1,1,2,7,3,1,721
1,1,46,2,2,1,1,1,1,7,1,3,4485
1,2,42,28,5,1,1,1,1,3,3,24,955
3,1,54,2,2,1,1,1,1,7,4,6,15502
3,1,28,4,1,1,1,1,1,8,1,2,684
1,1,46,7,2,1,1,1,1,8,1,2,605
1,1,45,8,1,1,1,1,1,3,7,4,1708
3,2,13,9,1,2,1,1,1,3,3,24,1056
3,1,63,17,1,1,1,1,1,3,6,7,7136
1,1,58,11,3,1,2,2,1,3,6,7,8032
3,2,41,16,2,1,1,1,1,7,7,24,13
1,1,34,11,2,3,1,1,1,8,7,2,10088
1,1,56,11,10,1,1,1,1,3,7,3,9610
3,1,35,2,1,1,1,1,1,7,5,4,7443
3,1,9,4,3,1,1,1,2,3,2,24,377
1,2,80,14,1,1,1,1,1,3,7,24,843
1,2,48,2,1,1,1,1,1,8,6,24,15501
1,1,34,12,3,1,1,1,1,3,1,2,84
1,1,18,2,1,1,1,1,2,8,3,1,8879
1,2,8,29,5,1,1,1,2,3,2,24,1460
1,1,23,4,3,9,1,1,1,8,3,1,1010
1,2,2,21,2,3,3,1,3,10,2,24,1798
1,2,37,2,3,1,1,1,1,8,1,24,9536
1,1,28,14,3,1,1,1,1,4,1,3,785
3,1,46,20,3,1,1,1,1,6,1,5,1020
4,1,71,7,5,3,1,1,1,8,4,5,698
1,1,3,14,1,1,3,1,3,10,2,24,650
1,2,54,20,7,3,1,1,1,3,1,24,1476
3,2,10,36,1,1,2,2,2,3,2,24,1499
3,2,65,17,3,1,1,1,1,3,6,24,5417
1,2,11,18,5,1,1,1,2,3,2,24,8628
1,2,30,14,2,1,1,1,1,7,7,24,1034
1,1,47,14,2,2,2,2,1,3,7,5,361
1,1,22,5,1,4,1,1,2,4,3,1,3140
1,1,9,2,3,1,1,1,1,3,2,24,7076
1,1,12,6,1,3,1,1,2,2,2,24,2466
4,2,25,7,1,1,1,1,2,8,3,24,875
1,2,17,15,2,3,1,1,2,8,3,24,1398
1,2,71,4,1,2,1,1,1,4,4,24,478
1,1,12,18,1,1,1,1,2,3,2,24,7135
1,2,16,12,3,1,1,1,2,7,3,24,84
3,1,61,17,2,1,1,1,1,3,6,7,15500
1,2,64,9,3,1,1,1,1,7,7,24,1074
1,2,18,7,2,1,1,1,1,7,3,24,214
1,2,3,20,3,4,3,1,3,10,2,24,1976
1,1,20,9,3,1,1,1,2,8,3,1,1828
3,2,9,7,1,1,1,1,2,3,2,24,208
1,2,16,2,1,8,1,1,2,5,3,24,15499
1,2,26,13,2,1,1,1,1,7,3,24,2478
1,2,37,19,3,1,1,1,1,3,6,24,210
6,2,30,16,1,1,1,1,1,4,6,24,311
1,2,52,8,1,1,1,1,1,4,8,24,1669
1,2,40,17,1,1,1,1,1,4,7,24,15498
3,1,28,11,3,1,1,1,1,7,1,2,15497
1,1,15,21,3,1,2,2,2,3,3,1,2170
1,1,67,25,3,1,1,1,1,3,4,3,298
3,1,52,18,2,1,1,1,1,7,6,5,5008
1,2,8,22,3,1,2,2,2,3,2,24,671
1,1,30,17,1,1,1,1,1,1,3,1,3136
3,1,61,12,3,1,1,1,1,3,6,7,72
3,2,25,21,3,3,2,2,1,7,1,24,2206
